TSS_score	group	gene
0.565646056407217	CTRL	HDAC4
1.84977567764649	CTRL	HDAC4
1.54442453196591	CTRL	HDAC4
1.9309435266505	CTRL	HDAC4
1.28335834702936	CTRL	HDAC4
0.39526549192455	CTRL	HDAC4
0.142531965436515	CTRL	HDAC4
1.18176085856671	CTRL	HDAC4
0.840434115652763	CTRL	HDAC4
1.2937095662507	CTRL	HDAC4
0.892733081716794	CTRL	HDAC4
1.04186086579102	CTRL	HDAC4
0.821467288046539	CTRL	HDAC4
0.818646954005072	CTRL	HDAC4
1.40462894201344	CTRL	HDAC4
0.819659791978913	CTRL	HDAC4
1.20356387074149	CTRL	HDAC4
0.921234382431373	CTRL	HDAC4
0.404597599500693	CTRL	HDAC4
0.531497188717842	CTRL	HDAC4
0.967754916070796	CTRL	HDAC4
0.586236369193344	CTRL	HDAC4
0.183877833532518	CTRL	HDAC4
0.495756963404589	CTRL	HDAC4
2.533275753816	CTRL	HDAC4
1.69738529308202	CTRL	HDAC4
0.654700025212556	CTRL	HDAC4
1.37417626392147	CTRL	HDAC4
0.811785112742291	CTRL	HDAC4
0.735232259907967	CTRL	HDAC4
0.548585689793663	CTRL	HDAC4
0.950471358419783	CTRL	HDAC4
1.70236525653279	CTRL	HDAC4
0.920260339685009	CTRL	HDAC4
0.343770370390549	CTRL	HDAC4
0.654112117425771	CTRL	HDAC4
0.962277838391803	CTRL	HDAC4
3.1200409040732	CTRL	HDAC4
0.753574198676078	CTRL	HDAC4
0.635185647538956	CTRL	HDAC4
1.1674494471458	CTRL	HDAC4
0	CTRL	HDAC4
3.27226450639914	CTRL	HDAC4
0.75740428428145	CTRL	HDAC4
0	CTRL	HDAC4
0.436258152603534	CTRL	HDAC4
0.727246493123938	CTRL	HDAC4
0.863486333131685	CTRL	HDAC4
1.52025507220277	CTRL	HDAC4
1.06463253617633	CTRL	HDAC4
1.87484332973516	CTRL	HDAC4
1.20979335155533	CTRL	HDAC4
0.476102259154163	CTRL	HDAC4
0.530183390690113	CTRL	HDAC4
0.472072271494363	CTRL	HDAC4
0.832429005764034	CTRL	HDAC4
0	CTRL	HDAC4
0.61731753829886	CTRL	HDAC4
1.94957704372617	CTRL	HDAC4
1.01859731904013	CTRL	HDAC4
1.71176237735505	CTRL	HDAC4
0.879006709098412	CTRL	HDAC4
0.334934511480641	CTRL	HDAC4
0.178038659008008	CTRL	HDAC4
1.45017818737685	CTRL	HDAC4
1.27152559743876	CTRL	HDAC4
0.409890707536536	CTRL	HDAC4
1.35791044943951	CTRL	HDAC4
1.20442455365882	CTRL	HDAC4
1.73482502176914	CTRL	HDAC4
1.26732716879846	CTRL	HDAC4
0	CTRL	HDAC4
1.53757854595096	CTRL	HDAC4
0.166697461139411	CTRL	HDAC4
1.46647948474445	CTRL	HDAC4
0.857490236417688	CTRL	HDAC4
0.535776099271506	CTRL	HDAC4
0.949672403363451	CTRL	HDAC4
0.718354925997383	CTRL	HDAC4
1.14863532986424	CTRL	HDAC4
1.14302878703996	CTRL	HDAC4
1.42491667059546	CTRL	HDAC4
2.82070592950393	CTRL	HDAC4
0.313182504918335	CTRL	HDAC4
0.619595781104222	CTRL	HDAC4
1.13264839274663	CTRL	HDAC4
1.69427456584674	CTRL	HDAC4
0.42930195636482	CTRL	HDAC4
0.732343021095525	CTRL	HDAC4
3.49554826415532	CTRL	HDAC4
1.51217817322211	CTRL	HDAC4
3.62787317947243	CTRL	HDAC4
2.18549019587158	CTRL	HDAC4
1.17245959049691	CTRL	HDAC4
0	CTRL	HDAC4
0.940177079586286	CTRL	HDAC4
1.44354391598749	CTRL	HDAC4
0.597736062548536	CTRL	HDAC4
0.851071225328638	CTRL	HDAC4
0.674408237366862	CTRL	HDAC4
0.381560300464601	CTRL	HDAC4
1.02564297182624	CTRL	HDAC4
1.795368894819	CTRL	HDAC4
0.991226042174772	CTRL	HDAC4
1.38569671419455	CTRL	HDAC4
2.22401120775666	CTRL	HDAC4
1.85172898445684	CTRL	HDAC4
1.3624871899635	CTRL	HDAC4
0.489826843617063	CTRL	HDAC4
0.974902178441367	CTRL	HDAC4
1.18861091911533	CTRL	HDAC4
1.31109293346459	CTRL	HDAC4
0.726437056252018	CTRL	HDAC4
0.512323116523546	CTRL	HDAC4
0.847512678086794	CTRL	HDAC4
1.5197422326641	CTRL	HDAC4
1.28706518347845	CTRL	HDAC4
0.475750563751724	CTRL	HDAC4
0.308887726251859	CTRL	HDAC4
0	CTRL	HDAC4
0.809827121294058	CTRL	HDAC4
0.721491454885801	CTRL	HDAC4
0.509389452259751	CTRL	HDAC4
0.725345081895797	CTRL	HDAC4
0.538816394420255	CTRL	HDAC4
1.40876736650031	CTRL	HDAC4
0.1057188549714	CTRL	HDAC4
0.847717053920504	CTRL	HDAC4
1.85795431305165	CTRL	HDAC4
1.27895190457053	CTRL	HDAC4
1.66797706742829	CTRL	HDAC4
0.5156946589597	CTRL	HDAC4
0.986893679869026	CTRL	HDAC4
2.25343856235225	CTRL	HDAC4
0.645130043305351	CTRL	HDAC4
0.778767638688673	CTRL	HDAC4
2.0248275861165	CTRL	HDAC4
1.03485251884755	CTRL	HDAC4
1.58802380096297	CTRL	HDAC4
0.873397116752882	CTRL	HDAC4
1.01560746287636	CTRL	HDAC4
1.28930880125863	CTRL	HDAC4
1.11816880826144	CTRL	HDAC4
0.882177729023957	CTRL	HDAC4
0.813959965365642	CTRL	HDAC4
2.29761682849111	CTRL	HDAC4
0.267861325715797	CTRL	HDAC4
0.433961217840153	CTRL	HDAC4
1.1432890140408	CTRL	HDAC4
4.9441979467323	CTRL	HDAC4
0.668506170682414	CTRL	HDAC4
0.686961485351869	CTRL	HDAC4
0.903731897872052	CTRL	HDAC4
1.26979131468689	CTRL	HDAC4
3.00523281117954	CTRL	HDAC4
0.468057822869542	CTRL	HDAC4
2.96204073215707	CTRL	HDAC4
0.49033720726211	CTRL	HDAC4
0.331947587465239	CTRL	HDAC4
0.775767471584602	CTRL	HDAC4
1.7691948646206	CTRL	HDAC4
2.52326427532553	CTRL	HDAC4
1.06999853137841	CTRL	HDAC4
1.23005966966194	CTRL	HDAC4
3.07256827248047	CTRL	HDAC4
1.15842373609361	CTRL	HDAC4
1.41911824529397	CTRL	HDAC4
1.03425937595117	CTRL	HDAC4
1.63730981577195	CTRL	HDAC4
0.508243806278386	CTRL	HDAC4
0.631248546415089	CTRL	HDAC4
1.21178538246963	CTRL	HDAC4
1.34666974077101	CTRL	HDAC4
0.689914725772362	CTRL	HDAC4
1.33709046870627	CTRL	HDAC4
0.477414638549192	CTRL	HDAC4
0.560189652316739	CTRL	HDAC4
2.23031510444813	CTRL	HDAC4
1.01310632013097	CTRL	HDAC4
0	CTRL	HDAC4
0.489445422411906	CTRL	HDAC4
2.11030762805556	CTRL	HDAC4
0.180632938015478	CTRL	HDAC4
0.231628622928311	CTRL	HDAC4
1.74233792072545	CTRL	HDAC4
0.887211236536073	CTRL	HDAC4
0.419164296850624	CTRL	HDAC4
0.943912411706895	CTRL	HDAC4
1.40672279274888	CTRL	HDAC4
1.08140295625486	CTRL	HDAC4
0.397994590658265	CTRL	HDAC4
2.85279405739863	CTRL	HDAC4
1.54290924894942	CTRL	HDAC4
0.658927523043416	CTRL	HDAC4
1.09726816437361	CTRL	HDAC4
1.55385951918939	CTRL	HDAC4
0.890546660946014	CTRL	HDAC4
1.05536889833224	CTRL	HDAC4
