TSS_coverage	group	gene
0.870349936310391	CTRL	PRKCE
0.807138078421759	CTRL	PRKCE
0.981178680565238	CTRL	PRKCE
1.03514837054385	CTRL	PRKCE
1.00675667978383	CTRL	PRKCE
0.833384492550438	CTRL	PRKCE
0.876473864375022	CTRL	PRKCE
1.02603663586953	CTRL	PRKCE
1.00827041546276	CTRL	PRKCE
0.988535400747727	CTRL	PRKCE
1.01503108866226	CTRL	PRKCE
0.907906284561465	CTRL	PRKCE
1.05276314995705	CTRL	PRKCE
1.04025819384629	CTRL	PRKCE
0.860608121026901	CTRL	PRKCE
1.01347006188915	CTRL	PRKCE
1.09900868821548	CTRL	PRKCE
0.967075348076963	CTRL	PRKCE
1.00492831136587	CTRL	PRKCE
1.01422512179997	CTRL	PRKCE
0.854604948255869	CTRL	PRKCE
0.914749843854572	CTRL	PRKCE
1.00755810599993	CTRL	PRKCE
1.11771317679322	CTRL	PRKCE
1.010355834872	CTRL	PRKCE
1.04541767743687	CTRL	PRKCE
1.07481751806038	CTRL	PRKCE
0.960184994563166	CTRL	PRKCE
1.12905749254569	CTRL	PRKCE
1.06887047934436	CTRL	PRKCE
0.923264731167424	CTRL	PRKCE
1.08198475280566	CTRL	PRKCE
0.882753073120169	CTRL	PRKCE
1.04873576235748	CTRL	PRKCE
1.1142344011981	CTRL	PRKCE
0.847910522953225	CTRL	PRKCE
0.988943015082873	CTRL	PRKCE
0.902374535828683	CTRL	PRKCE
1.11185161252801	CTRL	PRKCE
0.963399242588593	CTRL	PRKCE
0.921751965692741	CTRL	PRKCE
1.03283742910503	CTRL	PRKCE
1.00641169567239	CTRL	PRKCE
0.969605787580837	CTRL	PRKCE
0.840154217510236	CTRL	PRKCE
0.998599426019938	CTRL	PRKCE
1.0105504509855	CTRL	PRKCE
0.910169250904441	CTRL	PRKCE
1.16099993288171	CTRL	PRKCE
1.12808346368679	CTRL	PRKCE
1.01475908949724	CTRL	PRKCE
0.991061591530546	CTRL	PRKCE
0.941276532632484	CTRL	PRKCE
0.997617783500254	CTRL	PRKCE
0.971222343476091	CTRL	PRKCE
0.879658811553717	CTRL	PRKCE
0.890066842898431	CTRL	PRKCE
1.01320626948097	CTRL	PRKCE
1.00640000976418	CTRL	PRKCE
1.06243225843013	CTRL	PRKCE
0.970608135767239	CTRL	PRKCE
1.01181321602114	CTRL	PRKCE
0.971324952590562	CTRL	PRKCE
1.01630185817586	CTRL	PRKCE
0.929477055914785	CTRL	PRKCE
1.04042061475796	CTRL	PRKCE
0.839491232570646	CTRL	PRKCE
0.922629162191185	CTRL	PRKCE
1.04549018662419	CTRL	PRKCE
1.06670114261326	CTRL	PRKCE
0.905480841025333	CTRL	PRKCE
1.0144980234911	CTRL	PRKCE
1.19859572470402	CTRL	PRKCE
0.984659168954357	CTRL	PRKCE
0.854152361020501	CTRL	PRKCE
1.03441956091698	CTRL	PRKCE
0.954440750154176	CTRL	PRKCE
0.968214949723571	CTRL	PRKCE
1.07266170576582	CTRL	PRKCE
0.952107088769205	CTRL	PRKCE
0.974216018406028	CTRL	PRKCE
1.00140057398006	CTRL	PRKCE
1.08314900611092	CTRL	PRKCE
1.00747175214396	CTRL	PRKCE
1.03776707155623	CTRL	PRKCE
1.14862036072918	CTRL	PRKCE
1.151719781294	CTRL	PRKCE
0.833644684230613	CTRL	PRKCE
1.10684338486267	CTRL	PRKCE
1.07135848358625	CTRL	PRKCE
1.12972591444147	CTRL	PRKCE
0.869268416191415	CTRL	PRKCE
0.865226584267069	CTRL	PRKCE
0.900137663178037	CTRL	PRKCE
1.0173531572827	CTRL	PRKCE
1.15516896909335	CTRL	PRKCE
1.11929765604996	CTRL	PRKCE
0.936460211523761	CTRL	PRKCE
1.04886522559829	CTRL	PRKCE
0.925842504038016	CTRL	PRKCE
1.04111726293367	CTRL	PRKCE
1.03641631184577	CTRL	PRKCE
0.887962480275896	CTRL	PRKCE
0.925133738882891	CTRL	PRKCE
0.951061159049389	CTRL	PRKCE
1.06724896173564	CTRL	PRKCE
1.20410493538523	CTRL	PRKCE
1.09827594149144	CTRL	PRKCE
0.973200195362843	CTRL	PRKCE
0.993861552334968	CTRL	PRKCE
1.05037566401131	CTRL	PRKCE
1.1278591346765	CTRL	PRKCE
0.79395950739186	CTRL	PRKCE
1.09727814532068	CTRL	PRKCE
0.923086479720155	CTRL	PRKCE
0.789701249302063	CTRL	PRKCE
1.01258640542522	CTRL	PRKCE
1.09522792996642	CTRL	PRKCE
0.91598482780807	CTRL	PRKCE
1.04124335386939	CTRL	PRKCE
0.995181370074818	CTRL	PRKCE
0.990046175539459	CTRL	PRKCE
1.04130812887366	CTRL	PRKCE
0.9979400001593	CTRL	PRKCE
0.871728390159263	CTRL	PRKCE
1.03170014767583	CTRL	PRKCE
1.03375161846534	CTRL	PRKCE
1.04848887211335	CTRL	PRKCE
0.993249652175131	CTRL	PRKCE
0.93589734455664	CTRL	PRKCE
0.970445538878495	CTRL	PRKCE
1.00112202331768	CTRL	PRKCE
1.1541077696988	CTRL	PRKCE
0.993607125578036	CTRL	PRKCE
0.829813764292576	CTRL	PRKCE
1.06104882043892	CTRL	PRKCE
1.03391875881201	CTRL	PRKCE
0.921516028833955	CTRL	PRKCE
0.968219367955892	CTRL	PRKCE
1.12414064629956	CTRL	PRKCE
1.0733847758269	CTRL	PRKCE
1.01946141965544	CTRL	PRKCE
1.10319575894076	CTRL	PRKCE
1.09934116918693	CTRL	PRKCE
0.996697547172329	CTRL	PRKCE
1.26966365768545	CTRL	PRKCE
1.10099161892633	CTRL	PRKCE
1.05053670552519	CTRL	PRKCE
0.890734658214822	CTRL	PRKCE
1.06102912925188	CTRL	PRKCE
0.970199811405899	CTRL	PRKCE
1.05335109678092	CTRL	PRKCE
1.18432646819008	CTRL	PRKCE
0.919236294709936	CTRL	PRKCE
0.97301195515468	CTRL	PRKCE
0.977308834836715	CTRL	PRKCE
0.929139944711331	CTRL	PRKCE
1.00901590531621	CTRL	PRKCE
0.922155293600322	CTRL	PRKCE
0.944348401310538	CTRL	PRKCE
1.08485409579003	CTRL	PRKCE
0.906443189063194	CTRL	PRKCE
1.06165669214502	CTRL	PRKCE
1.07301969088957	CTRL	PRKCE
1.03748199063921	CTRL	PRKCE
1.05903061699638	CTRL	PRKCE
0.996848372837168	CTRL	PRKCE
0.993159482304616	CTRL	PRKCE
0.911152547577014	CTRL	PRKCE
1.04051418335868	CTRL	PRKCE
0.946234065784811	CTRL	PRKCE
0.920302239411563	CTRL	PRKCE
1.01264144210665	CTRL	PRKCE
0.894713004944346	CTRL	PRKCE
0.99887797668232	CTRL	PRKCE
0.929020251204857	CTRL	PRKCE
1.0825641645201	CTRL	PRKCE
0.824171904645316	CTRL	PRKCE
0.831333010163488	CTRL	PRKCE
1.02130298113597	CTRL	PRKCE
0.944949563120541	CTRL	PRKCE
0.79885224656095	CTRL	PRKCE
0.936200574917451	CTRL	PRKCE
1.22670986443092	CTRL	PRKCE
1.11119762439686	CTRL	PRKCE
1.00445761720732	CTRL	PRKCE
1.01713198237261	CTRL	PRKCE
1.07580429656449	CTRL	PRKCE
0.998032075826451	CTRL	PRKCE
1.1586145515844	CTRL	PRKCE
0.942957680890168	CTRL	PRKCE
0.966246086503959	CTRL	PRKCE
1.00875570269703	CTRL	PRKCE
1.05893696277107	CTRL	PRKCE
1.02147974932512	CTRL	PRKCE
1.2544847186738	CTRL	PRKCE
0.990319017522508	CTRL	PRKCE
0.946314872093122	CTRL	PRKCE
