TSS_coverage	group	gene
1.03018056413184	CTRL	ZFHX3
0.754707779759389	CTRL	ZFHX3
0.891601517386569	CTRL	ZFHX3
1.04400130692196	CTRL	ZFHX3
0.901521061212616	CTRL	ZFHX3
0.849673267657438	CTRL	ZFHX3
0.891459264593536	CTRL	ZFHX3
1.10038809006169	CTRL	ZFHX3
1.02687137032041	CTRL	ZFHX3
1.0310898645339	CTRL	ZFHX3
0.849260216613901	CTRL	ZFHX3
1.01054043160071	CTRL	ZFHX3
0.820342007007319	CTRL	ZFHX3
1.10619444504193	CTRL	ZFHX3
0.817198146424776	CTRL	ZFHX3
0.880345901122971	CTRL	ZFHX3
0.91870619015942	CTRL	ZFHX3
1.05378234313328	CTRL	ZFHX3
1.03084758651389	CTRL	ZFHX3
1.16694053142746	CTRL	ZFHX3
0.955963108974525	CTRL	ZFHX3
1.02872295713101	CTRL	ZFHX3
1.16125706234979	CTRL	ZFHX3
1.05397085621571	CTRL	ZFHX3
0.972762155143393	CTRL	ZFHX3
1.0120932414277	CTRL	ZFHX3
0.99622070907811	CTRL	ZFHX3
1.11241209062426	CTRL	ZFHX3
0.960446482430654	CTRL	ZFHX3
1.0286230022601	CTRL	ZFHX3
0.895535856129839	CTRL	ZFHX3
0.894717625008135	CTRL	ZFHX3
0.965403464703218	CTRL	ZFHX3
1.04528748327295	CTRL	ZFHX3
1.04062799137427	CTRL	ZFHX3
1.08645952460907	CTRL	ZFHX3
1.00082674593191	CTRL	ZFHX3
1.0061462520314	CTRL	ZFHX3
1.05191345823191	CTRL	ZFHX3
1.03277086760354	CTRL	ZFHX3
1.0116479013078	CTRL	ZFHX3
1.06114922905355	CTRL	ZFHX3
0.988493660828262	CTRL	ZFHX3
1.05964423474451	CTRL	ZFHX3
1.08602424437636	CTRL	ZFHX3
0.981607222627955	CTRL	ZFHX3
0.951888867848056	CTRL	ZFHX3
0.999173254068095	CTRL	ZFHX3
0.918790832591346	CTRL	ZFHX3
0.929310883384745	CTRL	ZFHX3
1.05852691637064	CTRL	ZFHX3
1.13895504269066	CTRL	ZFHX3
1.04283253615943	CTRL	ZFHX3
0.949091369333213	CTRL	ZFHX3
0.944860293383171	CTRL	ZFHX3
1.01171889658534	CTRL	ZFHX3
1.15935744873684	CTRL	ZFHX3
0.929902987886295	CTRL	ZFHX3
1.0901638678879	CTRL	ZFHX3
1.00408466289485	CTRL	ZFHX3
0.942449120170015	CTRL	ZFHX3
1.14077772458891	CTRL	ZFHX3
0.987353572222807	CTRL	ZFHX3
0.945921294771638	CTRL	ZFHX3
1.11094283576132	CTRL	ZFHX3
0.996075338772543	CTRL	ZFHX3
0.927800326009309	CTRL	ZFHX3
0.954165215057872	CTRL	ZFHX3
0.896898696418825	CTRL	ZFHX3
1.00247765126225	CTRL	ZFHX3
1.075430650883	CTRL	ZFHX3
0.987549496740366	CTRL	ZFHX3
0.971045302407193	CTRL	ZFHX3
0.975829319508202	CTRL	ZFHX3
0.946603801077001	CTRL	ZFHX3
1.05097189884064	CTRL	ZFHX3
0.98053866407314	CTRL	ZFHX3
0.906119250204785	CTRL	ZFHX3
1.05677464886711	CTRL	ZFHX3
1.05933550325952	CTRL	ZFHX3
0.962061887871409	CTRL	ZFHX3
0.943932491907967	CTRL	ZFHX3
0.948803163549305	CTRL	ZFHX3
0.978311890371001	CTRL	ZFHX3
1.01032945807208	CTRL	ZFHX3
0.9402630970716	CTRL	ZFHX3
1.00792580609967	CTRL	ZFHX3
