TSS_coverage	group	gene
0.975469739291568	CTRL	CCDC33
0.940106726771637	CTRL	CCDC33
1.03472860013505	CTRL	CCDC33
1.06461413059009	CTRL	CCDC33
0.985830001927954	CTRL	CCDC33
1.00860825420459	CTRL	CCDC33
1.03288717630109	CTRL	CCDC33
0.960106771138124	CTRL	CCDC33
0.938626734587003	CTRL	CCDC33
1.04945895124321	CTRL	CCDC33
1.0004103351848	CTRL	CCDC33
1.00226054716163	CTRL	CCDC33
0.780871734602192	CTRL	CCDC33
1.20896975723108	CTRL	CCDC33
1.0367640681827	CTRL	CCDC33
1.06168222950244	CTRL	CCDC33
1.00114425393898	CTRL	CCDC33
0.974656413090273	CTRL	CCDC33
0.986485258792127	CTRL	CCDC33
1.14165468128249	CTRL	CCDC33
1.02176619853407	CTRL	CCDC33
0.931359046839015	CTRL	CCDC33
0.998855746061024	CTRL	CCDC33
0.91214405055992	CTRL	CCDC33
0.949013846314563	CTRL	CCDC33
1.08696295604222	CTRL	CCDC33
1.19422196700531	CTRL	CCDC33
0.970445526981183	CTRL	CCDC33
0.966840952415886	CTRL	CCDC33
0.894775894251291	CTRL	CCDC33
1.03997237589307	CTRL	CCDC33
0.998451831975653	CTRL	CCDC33
1.05247695113559	CTRL	CCDC33
0.96176797174302	CTRL	CCDC33
1.20030072762824	CTRL	CCDC33
1.21374696226773	CTRL	CCDC33
1.06831105263806	CTRL	CCDC33
0.93403348281219	CTRL	CCDC33
0.956818100039412	CTRL	CCDC33
1.13099578134745	CTRL	CCDC33
1.07633324046886	CTRL	CCDC33
0.967438392215497	CTRL	CCDC33
1.09702882971269	CTRL	CCDC33
1.09158809694738	CTRL	CCDC33
0.911214241676785	CTRL	CCDC33
0.952906112768512	CTRL	CCDC33
1.05244348630624	CTRL	CCDC33
1.16954698120958	CTRL	CCDC33
0.915504054751306	CTRL	CCDC33
1.08918212068656	CTRL	CCDC33
0.969695446878229	CTRL	CCDC33
0.859838150637639	CTRL	CCDC33
1.05253409822413	CTRL	CCDC33
1.06207227857985	CTRL	CCDC33
1.14016558377537	CTRL	CCDC33
1.06095881101573	CTRL	CCDC33
1.02210476631069	CTRL	CCDC33
1.03419767688248	CTRL	CCDC33
1.03714227574114	CTRL	CCDC33
0.981997377645897	CTRL	CCDC33
0.950349711069942	CTRL	CCDC33
0.911038817640853	CTRL	CCDC33
1.06520677677775	CTRL	CCDC33
0.884801104359094	CTRL	CCDC33
1.14988726526938	CTRL	CCDC33
0.824478860764874	CTRL	CCDC33
0.9913146920978	CTRL	CCDC33
0.969536651105564	CTRL	CCDC33
0.819926787881018	CTRL	CCDC33
1.12585263710509	CTRL	CCDC33
1.16531474822792	CTRL	CCDC33
0.990542286382013	CTRL	CCDC33
0.93512265252572	CTRL	CCDC33
1.17269980704636	CTRL	CCDC33
1.04373969332324	CTRL	CCDC33
0.932067150492282	CTRL	CCDC33
1.12688111404422	CTRL	CCDC33
0.906752066432738	CTRL	CCDC33
0.933256448514282	CTRL	CCDC33
0.823434252157401	CTRL	CCDC33
0.885353185394656	CTRL	CCDC33
0.903082106579224	CTRL	CCDC33
0.987304070693879	CTRL	CCDC33
0.93336933724465	CTRL	CCDC33
0.89883251533331	CTRL	CCDC33
1.00455757205178	CTRL	CCDC33
1.13113898967083	CTRL	CCDC33
0.846454335399435	CTRL	CCDC33
1.06491427275438	CTRL	CCDC33
1.1203805233813	CTRL	CCDC33
1.11106550688301	CTRL	CCDC33
0.994114246128913	CTRL	CCDC33
1.07859295243056	CTRL	CCDC33
0.972731425177786	CTRL	CCDC33
1.03656388306194	CTRL	CCDC33
1.09060499011635	CTRL	CCDC33
1.10247282767665	CTRL	CCDC33
1.21618580108246	CTRL	CCDC33
0.891539046799841	CTRL	CCDC33
1.1277746493737	CTRL	CCDC33
